"UTC","Year","Mo","Da","Ho","Mi","Se","LatDef","LonDef","MwDef",""
"1910-12-12T6:7:0","1910","12","12","06","07","00","38.608","16.068","3.70",""
"1910-12-22T12:34:0","1910","12","22","12","34","00","42.708","13.281","4.30",""
"1910-12-22T17:18:0","1910","12","22","17","18","00","42.680","13.184","3.93",""
"1910-12-26T16:30:0","1910","12","26","16","30","00","42.680","13.184","4.56",""
"1910-12-29T5:47:0","1910","12","29","05","47","00","41.489","13.822","3.70",""
"1911-1-18T6:52:0","1911","01","18","06","52","00","42.582","12.314","4.42",""
"1911-2-8T2:54:0","1911","02","08","02","54","00","46.407","13.117","4.26",""
"1911-2-19T7:18:30","1911","02","19","07","18","30","44.117","12.074","5.26",""
"1911-3-1T3:50:0","1911","03","01","03","50","00","46.100","13.650","4.16",""
"1911-3-1T3:50:0","1911","03","01","03","50","00","46.100","13.650","4.16",""
"1911-3-11T3:29:0","1911","03","11","03","29","00","38.333","15.950","4.42",""
"1911-3-20T15:47:0","1911","03","20","15","47","00","44.189","12.193","5.09",""
"1911-3-26T13:51:0","1911","03","26","13","51","00","44.061","12.508","5.04",""
"1911-3-26T20:20:50","1911","03","26","20","20","50","43.811","11.816","4.54",""
"1911-4-10T9:43:0","1911","04","10","09","43","00","41.779","12.648","4.74",""
"1911-4-24T17:19:0","1911","04","24","17","19","00","47.150","10.340","4.63",""
"1911-5-7T1:38:0","1911","05","07","01","38","00","47.310","11.070","4.16",""
"1911-5-13T3:45:0","1911","05","13","03","45","00","45.900","13.980","4.49",""
"1911-5-28T13:52:0","1911","05","28","13","52","00","42.376","13.405","4.16",""
"1911-6-18T16:59:0","1911","06","18","16","59","00","38.222","15.926","4.16",""
"1911-7-18T20:24:0","1911","07","18","20","24","00","47.300","11.670","4.16",""
"1911-9-9T11:32:0","1911","09","09","11","32","00","42.310","13.570","4.36",""
"1911-9-13T22:29:2","1911","09","13","22","29","02","43.436","11.344","5.08",""
"1911-9-13T22:35:10","1911","09","13","22","35","10","43.394","11.239","4.35",""
"1911-9-30T0:40:0","1911","09","30","00","40","00","37.664","15.109","3.19",""
"1911-10-15T8:52:0","1911","10","15","08","52","00","37.699","15.154","4.59",""
"1911-10-29T6:49:0","1911","10","29","06","49","00","37.266","14.691","4.16",""
"1911-11-11T18:9:0","1911","11","11","18","09","00","46.810","12.320","4.40",""
"1912-1-14T3:11:0","1912","01","14","03","11","00","43.898","8.066","3.89",""
"1912-1-30T21:40:0","1912","01","30","21","40","00","37.751","14.102","4.40",""
"1912-2-9T20:17:0","1912","02","09","20","17","00","44.583","6.533","4.16",""
"1912-2-27T23:20:0","1912","02","27","23","20","00","46.420","14.420","4.16",""
"1912-3-17T7:10:0","1912","03","17","07","10","00","40.783","14.798","4.25",""
"1912-5-9T23:3:0","1912","05","09","23","03","00","47.270","11.390","4.63",""
"1912-5-11T5:14:0","1912","05","11","05","14","00","43.580","12.609","3.96",""
"1912-5-31T21:40:0","1912","05","31","21","40","00","45.549","7.785","4.71",""
"1912-7-2T7:34:0","1912","07","02","07","34","00","41.476","15.880","4.55",""
"1912-7-7T4:45:0","1912","07","07","04","45","00","41.688","13.636","4.18",""
"1912-8-5T10:33:0","1912","08","05","10","33","00","46.185","12.361","4.34",""
"1912-8-15T23:50:0","1912","08","15","23","50","00","44.058","11.258","4.22",""
"1912-9-12T21:15:0","1912","09","12","21","15","00","44.784","10.885","3.76",""
"1912-10-1T18:10:0","1912","10","01","18","10","00","45.052","9.693","3.70",""
"1912-11-7T14:12:0","1912","11","07","14","12","00","38.780","16.320","4.37",""
"1912-12-11T10:22:0","1912","12","11","10","22","00","37.749","15.124","2.91",""
"1912-12-22T8:5:0","1912","12","22","08","05","00","38.206","15.617","4.68",""
"1913-1-3T13:39:25","1913","01","03","13","39","25","41.868","13.657","4.53",""
"1913-1-5T7:56:0","1913","01","05","07","56","00","38.354","16.049","4.16",""
"1913-2-13T16:39:0","1913","02","13","16","39","00","44.130","10.805","4.18",""
"1913-3-12T13:41:0","1913","03","12","13","41","00","47.260","11.270","4.16",""
"1913-3-27T2:25:44","1913","03","27","02","25","44","44.895","9.327","4.24",""
"1913-5-20T16:15:9","1913","05","20","16","15","09","45.520","14.370","5.10",""
"1913-5-21T7:27:0","1913","05","21","07","27","00","47.310","11.590","4.16",""
"1913-6-27T17:0:0","1913","06","27","17","00","00","38.966","16.282","4.15",""
"1913-6-28T8:53:2","1913","06","28","08","53","02","39.531","16.239","5.64",""
"1913-7-21T22:35:0","1913","07","21","22","35","00","44.041","11.762","4.79",""
"1913-7-24T5:15:0","1913","07","24","05","15","00","44.354","7.227","4.22",""
"1913-7-26T10:58:0","1913","07","26","10","58","00","40.853","15.171","3.93",""
"1913-7-29T22:24:0","1913","07","29","22","24","00","43.814","11.890","4.54",""
"1913-8-9T1:45:0","1913","08","09","01","45","00","43.442","12.436","3.93",""
"1913-8-24T15:25:0","1913","08","24","15","25","00","47.110","11.680","5.02",""
"1913-9-20T3:46:0","1913","09","20","03","46","00","47.110","11.310","4.55",""
"1913-10-4T18:26:0","1913","10","04","18","26","00","41.513","14.716","5.35",""
"1913-11-5T0:36:0","1913","11","05","00","36","00","47.430","11.880","4.16",""
"1913-11-25T20:55:0","1913","11","25","20","55","00","44.551","10.196","4.65",""
"1913-12-7T1:28:0","1913","12","07","01","28","00","44.744","8.862","4.57",""
"1914-1-15T3:27:20","1914","01","15","03","27","20","43.470","10.433","4.33",""
"1914-2-11T0:22:43","1914","02","11","00","22","43","45.630","14.170","4.40",""
"1914-4-14T2:49:0","1914","04","14","02","49","00","42.022","13.578","4.26",""
"1914-5-7T17:36:0","1914","05","07","17","36","00","37.636","15.133","3.19",""
"1914-5-7T20:59:0","1914","05","07","20","59","00","37.617","15.154","3.19",""
"1914-5-8T18:1:0","1914","05","08","18","01","00","37.659","15.149","5.15",""
"1914-5-15T13:6:0","1914","05","15","13","06","00","43.453","11.361","4.16",""
"1914-5-26T8:49:0","1914","05","26","08","49","00","37.632","15.121","3.75",""
"1914-6-12T6:42:0","1914","06","12","06","42","00","41.477","13.879","4.66",""
"1914-7-31T21:5:0","1914","07","31","21","05","00","43.177","12.738","4.47",""
"1914-8-31T13:26:0","1914","08","31","13","26","00","47.300","11.500","4.86",""
"1914-9-6T6:16:0","1914","09","06","06","16","00","47.330","11.500","4.16",""
"1914-10-26T3:43:22","1914","10","26","03","43","22","45.050","7.360","5.24",""
"1914-10-26T16:22:0","1914","10","26","16","22","00","45.116","7.251","4.46",""
"1914-10-27T1:12:0","1914","10","27","01","12","00","45.011","7.466","4.74",""
"1914-10-27T9:22:0","1914","10","27","09","22","00","43.912","10.598","5.63",""
"1914-11-30T19:43:0","1914","11","30","19","43","00","47.270","11.390","4.40",""
"1914-12-1T10:42:28","1914","12","01","10","42","28","41.491","13.814","3.93",""
"1914-12-19T3:50:42","1914","12","19","03","50","42","41.587","14.260","4.33",""
"1915-1-13T6:52:43","1915","01","13","06","52","43","42.014","13.530","7.08",""
"1915-1-13T16:44:0","1915","01","13","16","44","00","41.983","13.600","4.79",""
"1915-1-13T19:30:0","1915","01","13","19","30","00","44.161","12.261","4.38",""
"1915-1-13T20:19:0","1915","01","13","20","19","00","41.983","13.600","4.74",""
"1915-1-14T1:50:0","1915","01","14","01","50","00","41.983","13.600","4.64",""
"1915-1-14T7:17:0","1915","01","14","07","17","00","41.855","13.018","4.88",""
"1915-1-14T16:55:22","1915","01","14","16","55","22","41.765","13.024","4.60",""
"1915-1-18T20:8:0","1915","01","18","20","08","00","41.983","13.600","4.98",""
"1915-1-18T23:30:0","1915","01","18","23","30","00","39.410","16.245","4.97",""
"1915-1-18T23:31:0","1915","01","18","23","31","00","41.983","13.600","5.02",""
"1915-1-21T12:29:28","1915","01","21","12","29","28","41.926","13.231","4.83",""
"1915-1-29T22:0:0","1915","01","29","22","00","00","46.220","13.650","4.16",""
"1915-2-23T22:35:0","1915","02","23","22","35","00","46.370","14.170","4.16",""
"1915-2-27T23:23:5","1915","02","27","23","23","05","41.680","13.543","4.77",""
"1915-3-15T11:23:0","1915","03","15","11","23","00","43.012","12.893","4.97",""
"1915-3-15T21:55:38","1915","03","15","21","55","38","45.800","14.200","4.63",""
"1915-3-26T23:37:0","1915","03","26","23","37","00","43.078","12.463","4.55",""
"1915-4-5T6:18:58","1915","04","05","06","18","58","42.050","12.906","4.80",""
"1915-4-15T18:40:0","1915","04","15","18","40","00","46.480","13.750","4.16",""
"1915-6-12T21:11:0","1915","06","12","21","11","00","38.468","14.958","4.16",""
"1915-6-20T14:21:52","1915","06","20","14","21","52","41.708","13.596","4.16",""
"1915-7-6T11:20:0","1915","07","06","11","20","00","41.995","12.938","3.93",""
"1915-7-8T23:41:18","1915","07","08","23","41","18","","","",""
"1915-8-25T2:15:0","1915","08","25","02","15","00","46.100","7.060","4.60",""
"1915-9-11T8:25:0","1915","09","11","08","25","00","38.126","15.627","4.16",""
"1915-9-16T2:58:48","1915","09","16","02","58","48","42.718","13.013","3.93",""
"1915-9-23T18:7:0","1915","09","23","18","07","00","42.415","13.076","5.07",""
"1915-10-10T23:10:0","1915","10","10","23","10","00","44.733","10.470","4.87",""
"1915-11-7T2:20:0","1915","11","07","02","20","00","46.120","14.330","4.16",""
"1915-11-11T3:41:0","1915","11","11","03","41","00","42.530","12.655","4.53",""
"1915-12-4T1:2:0","1915","12","04","01","02","00","41.754","13.548","4.47",""
"1916-1-26T12:22:0","1916","01","26","12","22","00","41.638","13.610","4.72",""
"1916-2-8T2:33:0","1916","02","08","02","33","00","46.050","14.500","4.63",""
"1916-3-12T3:29:0","1916","03","12","03","29","00","45.100","14.900","",""
"1916-4-22T4:33:0","1916","04","22","04","33","00","42.292","13.397","5.09",""
"1916-5-17T12:50:0","1916","05","17","12","50","00","44.119","12.748","5.82",""
"1916-5-30T8:50:0","1916","05","30","08","50","00","37.620","14.919","2.91",""
"1916-6-4T0:46:0","1916","06","04","00","46","00","41.446","13.968","4.24",""
"1916-6-16T1:27:0","1916","06","16","01","27","00","44.089","12.674","4.82",""
"1916-7-3T23:21:0","1916","07","03","23","21","00","38.900","15.291","4.66",""
"1916-7-4T5:6:0","1916","07","04","05","06","00","42.824","13.227","4.82",""
"1916-7-27T18:38:0","1916","07","27","18","38","00","44.074","10.469","4.56",""
"1916-8-2T7:30:0","1916","08","02","07","30","00","43.467","11.043","3.93",""
"1916-8-15T7:35:0","1916","08","15","07","35","00","44.167","12.917","5.00",""
"1916-8-15T7:48:0","1916","08","15","07","48","00","44.167","12.917","5.00",""
"1916-8-15T8:30:0","1916","08","15","08","30","00","44.167","12.917","4.42",""
"1916-8-15T9:17:0","1916","08","15","09","17","00","44.167","12.917","5.34",""
"1916-8-15T13:59:0","1916","08","15","13","59","00","44.167","12.917","5.35",""
"1916-8-15T14:18:0","1916","08","15","14","18","00","44.167","12.917","4.93",""
"1916-8-15T14:56:0","1916","08","15","14","56","00","44.167","12.917","4.77",""
"1916-8-15T16:37:0","1916","08","15","16","37","00","44.167","12.917","5.31",""
"1916-8-15T17:44:0","1916","08","15","17","44","00","44.167","12.917","4.85",""
"1916-8-15T21:3:0","1916","08","15","21","03","00","44.167","12.917","5.01",""
"1916-8-16T6:48:0","1916","08","16","06","48","00","43.800","12.800","4.60",""
"1916-8-16T7:6:14","1916","08","16","07","06","14","44.019","12.737","5.82",""
"1916-8-16T8:15:0","1916","08","16","08","15","00","44.167","12.917","5.46",""
"1916-8-16T8:33:0","1916","08","16","08","33","00","43.800","12.800","4.69",""
"1916-8-16T9:44:0","1916","08","16","09","44","00","44.167","12.917","5.30",""
"1916-8-18T11:54:0","1916","08","18","11","54","00","44.167","12.917","4.81",""
"1916-8-18T16:31:0","1916","08","18","16","31","00","44.167","12.917","4.95",""
"1916-8-19T5:30:0","1916","08","19","05","30","00","44.308","7.173","4.49",""
"1916-8-21T10:22:0","1916","08","21","10","22","00","44.167","12.917","4.57",""
"1916-9-3T7:45:0","1916","09","03","07","45","00","38.556","14.844","3.93",""
"1916-9-7T15:13:0","1916","09","07","15","13","00","42.775","12.525","4.40",""
"1916-10-11T12:0:0","1916","10","11","12","00","00","46.500","13.730","4.16",""
"1916-10-12T17:30:0","1916","10","12","17","30","00","37.664","15.108","2.91",""
"1916-10-28T8:15:51","1916","10","28","08","15","51","46.320","14.820","5.10",""
"1916-10-29T0:36:0","1916","10","29","00","36","00","46.300","14.820","4.16",""
"1916-10-30T0:17:0","1916","10","30","00","17","00","46.300","14.800","4.86",""
"1916-11-16T6:35:0","1916","11","16","06","35","00","42.646","13.169","5.50",""
"1916-11-20T23:20:0","1916","11","20","23","20","00","46.230","14.750","4.16",""
"1916-11-21T20:45:0","1916","11","21","20","45","00","46.230","14.750","4.16",""
"1916-12-21T23:33:0","1916","12","21","23","33","00","37.650","15.158","2.91",""
"1917-1-3T1:35:0","1917","01","03","01","35","00","","","",""
"1917-1-7T3:39:0","1917","01","07","03","39","00","44.367","8.375","4.35",""
"1917-1-8T1:45:50","1917","01","08","01","45","50","44.005","11.803","4.74",""
"1917-2-11T21:5:0","1917","02","11","21","05","00","47.270","11.510","4.16",""
"1917-2-18T20:10:0","1917","02","18","20","10","00","38.709","13.193","4.40",""
"1917-2-26T9:10:0","1917","02","26","09","10","00","45.200","14.800","4.63",""
"1917-3-21T0:30:0","1917","03","21","00","30","00","42.793","13.314","4.44",""
"1917-3-25T22:30:0","1917","03","25","22","30","00","45.950","14.830","4.16",""
"1917-4-17T13:25:0","1917","04","17","13","25","00","46.300","14.800","4.16",""
"1917-4-26T9:35:59","1917","04","26","09","35","59","43.467","12.129","5.99",""
"1917-5-1T8:30:0","1917","05","01","08","30","00","44.096","8.228","3.75",""
"1917-5-12T15:34:36","1917","05","12","15","34","36","42.590","12.641","5.03",""
"1917-5-18T14:56:0","1917","05","18","14","56","00","44.337","9.337","3.70",""
"1917-6-12T18:44:0","1917","06","12","18","44","00","39.758","16.733","5.35",""
"1917-6-16T20:36:0","1917","06","16","20","36","00","41.692","13.685","4.39",""
"1917-7-8T2:0:0","1917","07","08","02","00","00","42.082","13.087","4.68",""
"1917-7-19T0:55:0","1917","07","19","00","55","00","42.955","12.704","3.70",""
"1917-7-20T0:0:0","1917","07","20","00","00","00","37.614","15.081","2.91",""
"1917-10-13T16:4:0","1917","10","13","16","04","00","40.231","16.009","5.46",""
"1917-10-14T17:5:0","1917","10","14","17","05","00","42.537","12.030","4.20",""
"1917-11-5T22:47:0","1917","11","05","22","47","00","43.578","13.628","5.22",""
"1917-12-2T12:13:0","1917","12","02","12","13","00","41.489","13.822","3.93",""
"1917-12-2T17:39:0","1917","12","02","17","39","00","44.059","11.829","5.09",""
"1917-12-9T21:40:0","1917","12","09","21","40","00","46.460","9.780","4.60",""
"1917-12-30T7:50:0","1917","12","30","07","50","00","47.494","10.950","4.40",""
"1918-1-13T12:0:0","1918","01","13","12","00","00","45.455","8.842","4.62",""
"1918-1-14T14:13:0","1918","01","14","14","13","00","47.320","10.840","4.16",""
"1918-1-22T18:48:0","1918","01","22","18","48","00","43.621","10.868","3.70",""
"1918-1-22T19:39:0","1918","01","22","19","39","00","43.621","10.868","4.16",""
"1918-2-8T18:49:0","1918","02","08","18","49","00","44.133","12.100","4.84",""
"1918-2-19T11:3:11.68","1918","02","19","11","03","12","45.360","14.840","4.62",""
"1918-3-5T0:55:0","1918","03","05","00","55","00","45.136","7.215","3.70",""
"1918-3-22T4:43:20","1918","03","22","04","43","20","43.335","12.254","4.13",""
"1918-4-14T1:56:0","1918","04","14","01","56","00","42.855","12.548","4.48",""
"1918-4-24T14:21:0","1918","04","24","14","21","00","45.813","9.457","4.95",""
"1918-5-6T8:5:0","1918","05","06","08","05","00","44.691","10.630","4.41",""
"1918-6-3T21:45:0","1918","06","03","21","45","00","37.655","14.851","3.19",""
"1918-7-16T11:49:56","1918","07","16","11","49","56","46.130","14.850","4.16",""
"1918-7-19T19:3:0","1918","07","19","19","03","00","45.326","10.438","4.06",""
"1918-8-13T20:1:0","1918","08","13","20","01","00","46.000","14.020","4.63",""
"1918-9-26T0:17:0","1918","09","26","00","17","00","47.300","10.300","4.16",""
"1918-9-28T17:34:0","1918","09","28","17","34","00","45.138","7.100","3.93",""
"1918-11-6T20:30:0","1918","11","06","20","30","00","46.170","14.370","4.16",""
"1918-11-10T15:12:28","1918","11","10","15","12","28","43.917","11.933","5.96",""
"1918-11-24T13:38:0","1918","11","24","13","38","00","39.283","16.321","4.16",""
"1918-11-24T13:39:0","1918","11","24","13","39","00","37.686","15.139","3.47",""
"1918-11-26T0:0:0","1918","11","26","00","00","00","37.740","14.997","3.19",""
"1918-11-26T9:0:0","1918","11","26","09","00","00","37.740","14.997","3.19",""
"1918-12-3T10:42:0","1918","12","03","10","42","00","38.600","16.050","4.40",""
"1919-2-13T2:20:0","1919","02","13","02","20","00","43.112","12.287","4.64",""
"1919-3-18T14:17:0","1919","03","18","14","17","00","38.178","15.485","4.16",""
"1919-4-20T6:32:0","1919","04","20","06","32","00","42.065","13.668","4.11",""
"1919-6-29T15:6:13","1919","06","29","15","06","13","43.957","11.482","6.38",""
"1919-7-12T12:6:0","1919","07","12","12","06","00","45.801","11.914","5.03",""
"1919-9-10T16:57:0","1919","09","10","16","57","00","42.793","11.788","5.36",""
"1919-9-16T2:18:37","1919","09","16","02","18","37","46.450","9.933","3.50",""
"1919-9-25T3:15:0","1919","09","25","03","15","00","44.090","10.584","3.70",""
"1919-10-21T0:24:0","1919","10","21","00","24","00","41.674","15.551","5.03",""
"1919-10-22T6:10:0","1919","10","22","06","10","00","41.436","12.535","5.22",""
"1919-10-25T13:51:0","1919","10","25","13","51","00","43.571","12.132","5.03",""
"1919-11-9T17:6:0","1919","11","09","17","06","00","37.610","15.142","2.91",""
"1919-11-16T4:25:47","1919","11","16","04","25","47","46.283","7.317","3.90",""
"1919-11-23T1:50:0","1919","11","23","01","50","00","45.655","10.246","4.79",""
"1919-11-28T21:38:0","1919","11","28","21","38","00","44.173","7.760","4.92",""
"1919-12-4T21:0:0","1919","12","04","21","00","00","41.455","12.646","4.16",""
"1919-12-22T17:4:0","1919","12","22","17","04","00","46.590","14.270","4.16",""
"1919-12-30T2:40:0","1919","12","30","02","40","00","41.459","12.663","4.40",""
"1920-1-13T10:35:45","1920","01","13","10","35","45","42.290","13.301","3.93",""
"1920-1-27T4:38:0","1920","01","27","04","38","00","39.341","16.305","3.93",""
"1920-2-10T23:57:0","1920","02","10","23","57","00","42.837","13.439","4.30",""
